id,date_utc,url,user,content_raw,content_clean,sent_compound,sent_pos,sent_neg,sent_neu
1974238511219028464,2025-10-03 22:21:55+00:00,https://x.com/trump_repost/status/1974238511219028464,trump_repost,"I am proud to announce that on Sunday, October 5th, I will be hosting a Salute to the Fleet in Norfolk, Virginia, to honor our brave men and women of the United States Navy. Our wonderful First Lady, as well as our great Secretary of War, Pete Hegseth, and Secretary of the Navy, John Phelan, will be joining me as we mark 250 years of MARITIME DOMINANCE in the United States of America! Chuck Schumer, Hakeem Jeffries, and the other Minority Radical Left Democrats tried their best, through the ridiculous Government Shutdown, to destroy this wonderful celebration of the U.S. Navy's Birthday, and to stop our Military Servicemembers from celebrating American Naval History. However, I believe, ""THE SHOW MUST GO ON!"" The U.S. Navy has been planning this event for many months and, despite the Democrats' incompetence, I refuse to let them down as their Commander-in-Chief. This will be the largest Celebration in the History of the Navy. Thousands of our brave Active Duty Servicemembers and Military Families will be in attendance, and I look forward to this special day with all of them. See you on Sunday!",I am proud to announce that on Sunday October 5th I will be hosting a Salute to the Fleet in Norfolk Virginia to honor our brave men and women of the United States Navy Our wonderful First Lady as well as our great Secretary of War Pete Hegseth and Secretary of the Navy John Phelan will be joining me as we mark 250 years of MARITIME DOMINANCE in the United States of America Chuck Schumer Hakeem Jeffries and the other Minority Radical Left Democrats tried their best through the ridiculous Government Shutdown to destroy this wonderful celebration of the U S Navy's Birthday and to stop our Military Servicemembers from celebrating American Naval History However I believe THE SHOW MUST GO ON The U S Navy has been planning this event for many months and despite the Democrats' incompetence I refuse to let them down as their Commander in Chief This will be the largest Celebration in the History of the Navy Thousands of our brave Active Duty Servicemembers and Military Families will be in attendance and I look forward to this special day with all of them See you on Sunday,0.9891,0.226,0.063,0.711
1974244850527539347,2025-10-03 22:47:06+00:00,https://x.com/trump_repost/status/1974244850527539347,trump_repost,https://t.co/Y2x6GsvULe,,0.0,0.0,0.0,0.0
1974256093691064397,2025-10-03 23:31:47+00:00,https://x.com/trump_repost/status/1974256093691064397,trump_repost,"To ICE, Border Patrol, Law Enforcement, and all U.S. Military: As per my August 25, 2025 Executive Order, please be advised that, from this point forward, anybody burning the American Flag will be subject to one year in prison. You will be immediately arrested. Thank you for your attention to this matter!",To ICE Border Patrol Law Enforcement and all U S Military As per my August 25 2025 Executive Order please be advised that from this point forward anybody burning the American Flag will be subject to one year in prison You will be immediately arrested Thank you for your attention to this matter,-0.3559,0.102,0.11,0.789
1974261075081142648,2025-10-03 23:51:34+00:00,https://x.com/trump_repost/status/1974261075081142648,trump_repost,"RT @nicksortor: 🚨 BREAKING: The Trump administration has just cancelled $8 BILLION in Green New Scam funding, per OMB Director Vought

Take…",RT BREAKING The Trump administration has just cancelled 8 BILLION in Green New Scam funding per OMB Director Vought Take,-0.6908,0.0,0.251,0.749
1974496121033822436,2025-10-04 15:25:34+00:00,https://x.com/trump_repost/status/1974496121033822436,trump_repost,"I appreciate that Israel has temporarily stopped the bombing in order to give the Hostage release and Peace Deal a chance to be completed. Hamas must move quickly, or else all bets will be off. I will not tolerate delay, which many think will happen, or any outcome where Gaza poses a threat again. Let's get this done, FAST. Everyone will be treated fairly!",I appreciate that Israel has temporarily stopped the bombing in order to give the Hostage release and Peace Deal a chance to be completed Hamas must move quickly or else all bets will be off I will not tolerate delay which many think will happen or any outcome where Gaza poses a threat again Let's get this done FAST Everyone will be treated fairly,0.5943,0.146,0.076,0.777
1974566644044451851,2025-10-04 20:05:48+00:00,https://x.com/trump_repost/status/1974566644044451851,trump_repost,"Corrupt Letitia James is costing New York State Hundreds of Billions of Dollars in lost business. No company or individual wants to be there, knowing that she's the ""Attorney General."" She is a Complete and Total Disaster, who tried running against Kathy Hochul for Governor, and only got 1% of the Vote in Polls, and QUIT. She then went back to her WITCH HUNT against President Donald J. Trump, and others. Until this ""SCUM"" is removed from the Attorney General's Office, no company will move to New York, and few companies will be using the New York Stock Exchange, or NASDAQ, for going Public. The new Texas Exchange will be taking ALL of this business away, and we're talking Hundreds of Billions of Dollars!",Corrupt Letitia James is costing New York State Hundreds of Billions of Dollars in lost business No company or individual wants to be there knowing that she's the Attorney General She is a Complete and Total Disaster who tried running against Kathy Hochul for Governor and only got 1 of the Vote in Polls and QUIT She then went back to her WITCH HUNT against President Donald J Trump and others Until this SCUM is removed from the Attorney General's Office no company will move to New York and few companies will be using the New York Stock Exchange or NASDAQ for going Public The new Texas Exchange will be taking ALL of this business away and we're talking Hundreds of Billions of Dollars,-0.9191,0.0,0.108,0.892
1974566736986087862,2025-10-04 20:06:10+00:00,https://x.com/trump_repost/status/1974566736986087862,trump_repost,"After negotiations, Israel has agreed to the initial withdrawal line, which we have shown to, and shared with, Hamas. When Hamas confirms, the Ceasefire will be IMMEDIATELY effective, the Hostages and Prisoner Exchange will begin, and we will create the conditions for the next phase of withdrawal, which will bring us close to the end of this 3,000 YEAR CATASTROPHE. Thank you for your attention to this matter and, STAY TUNED!",After negotiations Israel has agreed to the initial withdrawal line which we have shown to and shared with Hamas When Hamas confirms the Ceasefire will be IMMEDIATELY effective the Hostages and Prisoner Exchange will begin and we will create the conditions for the next phase of withdrawal which will bring us close to the end of this 3 000 YEAR CATASTROPHE Thank you for your attention to this matter and STAY TUNED,0.2244,0.182,0.101,0.716
1974578026806661296,2025-10-04 20:51:02+00:00,https://x.com/trump_repost/status/1974578026806661296,trump_repost,https://t.co/2MZu9I6II7,,0.0,0.0,0.0,0.0
1974601879956193334,2025-10-04 22:25:49+00:00,https://x.com/trump_repost/status/1974601879956193334,trump_repost,"I hope Univision, a great and very popular Hispanic Network, can get BACK onto the very amazing Google/YouTube. It has been taken out of their package, which is VERY BAD for Republicans in the upcoming Midterms. They were so good to me with their highest rated ever political Special, and I set a Republican Record in Hispanic voting. Google, for the purpose of FAIRNESS, please let Univision back! President DJT",I hope Univision a great and very popular Hispanic Network can get BACK onto the very amazing Google YouTube It has been taken out of their package which is VERY BAD for Republicans in the upcoming Midterms They were so good to me with their highest rated ever political Special and I set a Republican Record in Hispanic voting Google for the purpose of FAIRNESS please let Univision back President DJT,0.9491,0.263,0.06,0.677
1974604354062893396,2025-10-04 22:35:39+00:00,https://x.com/trump_repost/status/1974604354062893396,trump_repost,https://t.co/WN7Z1cJ8Wd,,0.0,0.0,0.0,0.0
1974604429316993258,2025-10-04 22:35:56+00:00,https://x.com/trump_repost/status/1974604429316993258,trump_repost,https://t.co/MrxlqF3RV0,,0.0,0.0,0.0,0.0
1974651074524135640,2025-10-05 01:41:18+00:00,https://x.com/trump_repost/status/1974651074524135640,trump_repost,» Trump presses Google to restore Hispanic network Univision to its YouTubeTV platform https://t.co/FHxFyl1Kbz,Trump presses Google to restore Hispanic network Univision to its YouTubeTV platform,0.296,0.167,0.0,0.833
1974842258106237224,2025-10-05 14:20:59+00:00,https://x.com/trump_repost/status/1974842258106237224,trump_repost,"It will be a big day with the Navy. Leaving now. The United States has the greatest military, by far, in the World. This will be a show of Naval aptitude and strength. ENJOY WATCHING! It will be broadcast everywhere. President DJT",It will be a big day with the Navy Leaving now The United States has the greatest military by far in the World This will be a show of Naval aptitude and strength ENJOY WATCHING It will be broadcast everywhere President DJT,0.9341,0.282,0.0,0.718
1974854908294869262,2025-10-05 15:11:15+00:00,https://x.com/trump_repost/status/1974854908294869262,trump_repost,https://t.co/dLwySCAjtv https://t.co/gsXFWX7add,,0.0,0.0,0.0,0.0
1974863766954340473,2025-10-05 15:46:27+00:00,https://x.com/trump_repost/status/1974863766954340473,trump_repost,"It has just come out that the Radical Left Lunatic, Jay Jones, who is running against Jason Miyares, the GREAT Attorney General in Virginia, made SICK and DEMENTED jokes, if they were jokes at all, which were not funny, and that he wrote down and sent around to people, concerning the murdering of a Republican Legislator, his wife, and their children. Abigail Spanberger, who is running for Governor, is weak and ineffective, and refuses to acknowledge what this Lunatic has done. Even Democrats are saying it is ""RESIGNATION FROM CAMPAIGN"" TERRITORY. Democrat Jay Jones should drop out of the Race, IMMEDIATELY, and the People of Virginia must continue to have a GREAT Attorney General in Jason Miyares who, by the way, has my Complete and Total Endorsement — JASON WILL NEVER LET YOU DOWN!",It has just come out that the Radical Left Lunatic Jay Jones who is running against Jason Miyares the GREAT Attorney General in Virginia made SICK and DEMENTED jokes if they were jokes at all which were not funny and that he wrote down and sent around to people concerning the murdering of a Republican Legislator his wife and their children Abigail Spanberger who is running for Governor is weak and ineffective and refuses to acknowledge what this Lunatic has done Even Democrats are saying it is RESIGNATION FROM CAMPAIGN TERRITORY Democrat Jay Jones should drop out of the Race IMMEDIATELY and the People of Virginia must continue to have a GREAT Attorney General in Jason Miyares who by the way has my Complete and Total Endorsement JASON WILL NEVER LET YOU DOWN,-0.8627,0.1,0.167,0.733
1974864933008650339,2025-10-05 15:51:05+00:00,https://x.com/trump_repost/status/1974864933008650339,trump_repost,"Why is FoxNews and Peter Doocy putting on Democrat Senator Mark Kelly to talk about, totally unabated or challenged, Healthcare? The FAKE SPIN is so bad for Republicans that it is hard to believe that we WIN. It will be very unfair, in the future, when they don't have ""TRUMP"" to fight for them. Therefore, we should fix it, NOW! I'm watching this Interview. It just doesn't end. Fox should either get on board, or get off board, NOW, but at this point, it just doesn't make any difference to me. They suck up the Ratings because of us, and then spin them in the Democrats' direction. They refuse to put up Polls that correctly show me at 65% in Popularity, a Republican RECORD, but if I have a fake bad ""Poll,"" many of which are done by Fox (One of the worst ""Pollsters"" out there is the FoxNews Poll), they put them up immediately, and with gusto. Republicans are so tired of this fight with Fox always trying to be so ""politically correct!"" Thank you for your attention to this matter.",Why is FoxNews and Peter Doocy putting on Democrat Senator Mark Kelly to talk about totally unabated or challenged Healthcare The FAKE SPIN is so bad for Republicans that it is hard to believe that we WIN It will be very unfair in the future when they don't have TRUMP to fight for them Therefore we should fix it NOW I'm watching this Interview It just doesn't end Fox should either get on board or get off board NOW but at this point it just doesn't make any difference to me They suck up the Ratings because of us and then spin them in the Democrats' direction They refuse to put up Polls that correctly show me at 65 in Popularity a Republican RECORD but if I have a fake bad Poll many of which are done by Fox One of the worst Pollsters out there is the FoxNews Poll they put them up immediately and with gusto Republicans are so tired of this fight with Fox always trying to be so politically correct Thank you for your attention to this matter,-0.985,0.054,0.198,0.748
1974957986088153092,2025-10-05 22:00:51+00:00,https://x.com/trump_repost/status/1974957986088153092,trump_repost,"There have been very positive discussions with Hamas, and Countries from all over the World (Arab, Muslim, and everyone else) this weekend, to release the Hostages, end the War in Gaza but, more importantly, finally have long sought PEACE in the Middle East. These talks have been very successful, and proceeding rapidly. The technical teams will again meet Monday, in Egypt, to work through and clarify the final details. I am told that the first phase should be completed this week, and I am asking everyone to MOVE FAST. I will continue to monitor this Centuries old ""conflict."" TIME IS OF THE ESSENCE OR, MASSIVE BLOODSHED WILL FOLLOW — SOMETHING THAT NOBODY WANTS TO SEE!",There have been very positive discussions with Hamas and Countries from all over the World Arab Muslim and everyone else this weekend to release the Hostages end the War in Gaza but more importantly finally have long sought PEACE in the Middle East These talks have been very successful and proceeding rapidly The technical teams will again meet Monday in Egypt to work through and clarify the final details I am told that the first phase should be completed this week and I am asking everyone to MOVE FAST I will continue to monitor this Centuries old conflict TIME IS OF THE ESSENCE OR MASSIVE BLOODSHED WILL FOLLOW SOMETHING THAT NOBODY WANTS TO SEE,0.9316,0.136,0.042,0.822
1974973711515312592,2025-10-05 23:03:20+00:00,https://x.com/trump_repost/status/1974973711515312592,trump_repost,RT @RapidResponse47: .@POTUS: We are honored to be joined today by service members representing every part of this great Naval tradition —…,RT We are honored to be joined today by service members representing every part of this great Naval tradition,0.8649,0.338,0.0,0.662
1974973879815979042,2025-10-05 23:04:00+00:00,https://x.com/trump_repost/status/1974973879815979042,trump_repost,"RT @RapidResponse47: ""The U.S. Navy always stands for America. As Commander-in-Chief, I will always stand up you,"" says @POTUS.

""I want yo…",RT The U S Navy always stands for America As Commander in Chief I will always stand up you says I want yo,0.0772,0.067,0.0,0.933
1974978214989795574,2025-10-05 23:21:14+00:00,https://x.com/trump_repost/status/1974978214989795574,trump_repost,"Before I became President, ""OPEC"" kept Oil prices high. It wasn't right for them to do that but, in a different form, is being done again — This time by the Big Homebuilders of our Nation. They're my friends, and they're very important to the SUCCESS of our Country, but now, they can get Financing, and they have to start building Homes. They're sitting on 2 Million empty lots, A RECORD. I'm asking Fannie Mae and Freddie Mac to get Big Homebuilders going and, by so doing, help restore the American Dream!",Before I became President OPEC kept Oil prices high It wasn't right for them to do that but in a different form is being done again This time by the Big Homebuilders of our Nation They're my friends and they're very important to the SUCCESS of our Country but now they can get Financing and they have to start building Homes They're sitting on 2 Million empty lots A RECORD I'm asking Fannie Mae and Freddie Mac to get Big Homebuilders going and by so doing help restore the American Dream,0.9698,0.216,0.021,0.763
1974978273416507635,2025-10-05 23:21:28+00:00,https://x.com/trump_repost/status/1974978273416507635,trump_repost,"I knew Al Sharpton for many years, not that it matters, but he was a major ""TRUMP"" fan. He'd ask me to go to his fake Rallies all the time, because I brought BIG Crowds, and he couldn't get anybody to come without me. Then he did the Tawana Brawley Hoax, one of the worst Low Level Scams in History, and that set him back, BIG TIME! Then he got to know Brian Roberts, Chairman of Fake News NBC, who gave him what would become one of the Lowest Rated Shows in Television History. Roberts is afraid to take him off because it wouldn't be ""Politically Correct."" This is just one of the many reasons that the Federal Communications Commission should look into the license of NBC, which shows almost exclusively positive Democrat content. Likewise, ABC Fake News — About the same thing, 97% negative to Republicans!",I knew Al Sharpton for many years not that it matters but he was a major TRUMP fan He'd ask me to go to his fake Rallies all the time because I brought BIG Crowds and he couldn't get anybody to come without me Then he did the Tawana Brawley Hoax one of the worst Low Level Scams in History and that set him back BIG TIME Then he got to know Brian Roberts Chairman of Fake News NBC who gave him what would become one of the Lowest Rated Shows in Television History Roberts is afraid to take him off because it wouldn't be Politically Correct This is just one of the many reasons that the Federal Communications Commission should look into the license of NBC which shows almost exclusively positive Democrat content Likewise ABC Fake News About the same thing 97 negative to Republicans,-0.9857,0.042,0.216,0.742
1974982216922136635,2025-10-05 23:37:08+00:00,https://x.com/trump_repost/status/1974982216922136635,trump_repost,https://t.co/8Xa7W9OqnW,,0.0,0.0,0.0,0.0
1975037416676442404,2025-10-06 03:16:29+00:00,https://x.com/trump_repost/status/1975037416676442404,trump_repost,https://t.co/HGdt2XhZha,,0.0,0.0,0.0,0.0
1975169414585815256,2025-10-06 12:00:59+00:00,https://x.com/trump_repost/status/1975169414585815256,trump_repost,https://t.co/oAOYj9oQbH,,0.0,0.0,0.0,0.0
1975169505732268039,2025-10-06 12:01:21+00:00,https://x.com/trump_repost/status/1975169505732268039,trump_repost,https://t.co/yXH4DjKzxO,,0.0,0.0,0.0,0.0
1975169715778838963,2025-10-06 12:02:11+00:00,https://x.com/trump_repost/status/1975169715778838963,trump_repost,https://t.co/ojTELiQk6i,,0.0,0.0,0.0,0.0
1975169738738372955,2025-10-06 12:02:17+00:00,https://x.com/trump_repost/status/1975169738738372955,trump_repost,"JUST OUT: Good news for the Holiday Season. EARLY PRICES ARE DOWN, WHILE TARIFFS ARE MAKING OUR COUNTRY AN ECONOMIC POWER AGAIN. Also, virtually NO INFLATION, AS STOCK MARKETS CONTINUALLY HIT RECORD HIGHS. THE BEST OF ALL WORLDS FOR THE U.S.A.",JUST OUT Good news for the Holiday Season EARLY PRICES ARE DOWN WHILE TARIFFS ARE MAKING OUR COUNTRY AN ECONOMIC POWER AGAIN Also virtually NO INFLATION AS STOCK MARKETS CONTINUALLY HIT RECORD HIGHS THE BEST OF ALL WORLDS FOR THE U S A,0.8225,0.213,0.059,0.728
1975169769134534672,2025-10-06 12:02:24+00:00,https://x.com/trump_repost/status/1975169769134534672,trump_repost,MAKE AMERICA GREAT AGAIN!!!,MAKE AMERICA GREAT AGAIN,0.6249,0.577,0.0,0.423
1975198238232965294,2025-10-06 13:55:32+00:00,https://x.com/trump_repost/status/1975198238232965294,trump_repost,"Japan has just elected its first female Prime Minister, a highly respected person of great wisdom and strength. This is tremendous news for the incredible people of Japan. Congratulations to all! President Donald J. Trump",Japan has just elected its first female Prime Minister a highly respected person of great wisdom and strength This is tremendous news for the incredible people of Japan Congratulations to all President Donald J Trump,0.9583,0.391,0.0,0.609
1975200815955791949,2025-10-06 14:05:46+00:00,https://x.com/trump_repost/status/1975200815955791949,trump_repost,https://t.co/YCXQIgj3JY,,0.0,0.0,0.0,0.0
1975216131855221038,2025-10-06 15:06:38+00:00,https://x.com/trump_repost/status/1975216131855221038,trump_repost,https://t.co/dCqsBvUrqS,,0.0,0.0,0.0,0.0
1975230720294756541,2025-10-06 16:04:36+00:00,https://x.com/trump_repost/status/1975230720294756541,trump_repost,GOD BLESS THE UNITED STATES NAVY! https://t.co/UaGRwzUE7B,GOD BLESS THE UNITED STATES NAVY,0.7717,0.72,0.0,0.28
1975239806738416028,2025-10-06 16:40:42+00:00,https://x.com/trump_repost/status/1975239806738416028,trump_repost,"This morning, I had a very good telephone call with President Lula, of Brazil. We discussed many things, but it was mostly focused on the Economy, and Trade, between our two Countries. We will be having further discussions, and will get together in the not too distant future, both in Brazil and the United States. I enjoyed the call — Our Countries will do very well together!",This morning I had a very good telephone call with President Lula of Brazil We discussed many things but it was mostly focused on the Economy and Trade between our two Countries We will be having further discussions and will get together in the not too distant future both in Brazil and the United States I enjoyed the call Our Countries will do very well together,0.9496,0.224,0.0,0.776
1975256266168770653,2025-10-06 17:46:06+00:00,https://x.com/trump_repost/status/1975256266168770653,trump_repost,"Beginning November 1st, 2025, all Medium and Heavy Duty Trucks coming into the United States from other Countries will be Tariffed at the Rate of 25%. Thank you for your attention to this matter!",Beginning November 1st 2025 all Medium and Heavy Duty Trucks coming into the United States from other Countries will be Tariffed at the Rate of 25 Thank you for your attention to this matter,0.6625,0.172,0.0,0.828
1975257331115172003,2025-10-06 17:50:20+00:00,https://x.com/trump_repost/status/1975257331115172003,trump_repost,https://t.co/0kZxAIJteJ https://t.co/zwxXT6GBK2,,0.0,0.0,0.0,0.0
1975257371497931017,2025-10-06 17:50:30+00:00,https://x.com/trump_repost/status/1975257371497931017,trump_repost,» Exclusive — Qatari Prime Minister: Donald Trump Is 'Only One' in the World Who Can Achieve Peace in Gaza https://t.co/zXNXQ8qPbf,Exclusive Qatari Prime Minister Donald Trump Is 'Only One' in the World Who Can Achieve Peace in Gaza,0.6124,0.238,0.0,0.762
1975257453643374825,2025-10-06 17:50:50+00:00,https://x.com/trump_repost/status/1975257453643374825,trump_repost,https://t.co/qV4toaEUfd https://t.co/ibQYf4NUwX,,0.0,0.0,0.0,0.0
1975257486455415175,2025-10-06 17:50:57+00:00,https://x.com/trump_repost/status/1975257486455415175,trump_repost,» SCOOP: Tylenol Maker Privately Admitted Evidence Was Getting 'Heavy' For Autism Risk In 2018 https://t.co/U3hntKIcyy,SCOOP Tylenol Maker Privately Admitted Evidence Was Getting 'Heavy' For Autism Risk In 2018,0.1613,0.222,0.125,0.653
1975257513600958769,2025-10-06 17:51:04+00:00,https://x.com/trump_repost/status/1975257513600958769,trump_repost,"» Exclusive: Team Trump Scored Nearly One Billion Views in September, Crushing Dems https://t.co/obePqEQGIv",Exclusive Team Trump Scored Nearly One Billion Views in September Crushing Dems,-0.25,0.107,0.179,0.714
1975276431073841573,2025-10-06 19:06:14+00:00,https://x.com/trump_repost/status/1975276431073841573,trump_repost,https://t.co/QR6J5dbMzA,,0.0,0.0,0.0,0.0
1975276860977361405,2025-10-06 19:07:57+00:00,https://x.com/trump_repost/status/1975276860977361405,trump_repost,"RT @FBIDirectorKash: Today, your FBI took another step in its promise of full accountability. For far too long, previous corrupt leadership…",RT Today your FBI took another step in its promise of full accountability For far too long previous corrupt leadership,0.3182,0.108,0.0,0.892
1975277289089999073,2025-10-06 19:09:39+00:00,https://x.com/trump_repost/status/1975277289089999073,trump_repost,"RT @nicksortor: 🚨 BREAKING: FBI Director Kash Patel has just FIRED the agents who kneeled during the George Floyd riots in 2020, per AP

FI…",RT BREAKING FBI Director Kash Patel has just FIRED the agents who kneeled during the George Floyd riots in 2020 per AP FI,-0.824,0.0,0.267,0.733
1975285602255081773,2025-10-06 19:42:41+00:00,https://x.com/trump_repost/status/1975285602255081773,trump_repost,"RT @FBIDirectorKash: Career FBI agents, intel analysts, and staff led the investigation into Comey and others. They called the balls and st…",RT Career FBI agents intel analysts and staff led the investigation into Comey and others They called the balls and st,0.0,0.0,0.0,1.0
1975334168419807650,2025-10-06 22:55:40+00:00,https://x.com/trump_repost/status/1975334168419807650,trump_repost,"Democrats have SHUT DOWN the United States Government right in the midst of one of the most successful Economies, including a Record Stock Market, that our Country has ever had. This has sadly affected so many programs, services, and other elements of Society that Americans rely on — And it should not have happened. I am happy to work with the Democrats on their Failed Healthcare Policies, or anything else, but first they must allow our Government to re-open. In fact, they should open our Government tonight!",Democrats have SHUT DOWN the United States Government right in the midst of one of the most successful Economies including a Record Stock Market that our Country has ever had This has sadly affected so many programs services and other elements of Society that Americans rely on And it should not have happened I am happy to work with the Democrats on their Failed Healthcare Policies or anything else but first they must allow our Government to re open In fact they should open our Government tonight,0.5854,0.099,0.058,0.843
1975534367650029946,2025-10-07 12:11:11+00:00,https://x.com/trump_repost/status/1975534367650029946,trump_repost,"Great interview by highly respected Congressman Michael Baumgartner, Republican of the Great State of Washington, on Maria Bartiromo's (Who is, by the way, also FANTASTIC!) Show. He really gets it. Thank you Michael! President DJT",Great interview by highly respected Congressman Michael Baumgartner Republican of the Great State of Washington on Maria Bartiromo's Who is by the way also FANTASTIC Show He really gets it Thank you Michael President DJT,0.9622,0.384,0.0,0.616
1975534402328535336,2025-10-07 12:11:19+00:00,https://x.com/trump_repost/status/1975534402328535336,trump_repost,Deranged Jack Smith got caught with his hand in the cookie jar. A real sleazebag!!!,Deranged Jack Smith got caught with his hand in the cookie jar A real sleazebag,0.4939,0.198,0.0,0.802
1975545451895238743,2025-10-07 12:55:14+00:00,https://x.com/trump_repost/status/1975545451895238743,trump_repost,"VOTE TODAY! It is my Great Honor to endorse America First Patriot Matt Van Epps, who is running to represent the Great People of Tennessee's 7th Congressional District.
 
A West Point Graduate, and Combat Decorated Army Helicopter Pilot, Matt knows the WISDOM and COURAGE required to Defend our Country, Support our Incredible Military/Veterans, and Ensure PEACE THROUGH STRENGTH. In Congress, Matt will work hard to Keep our now very Secure Border, SECURE, Stop Migrant Crime, Grow our Economy, Cut Taxes, Promote MADE IN THE U.S.A., Champion School Choice, Unleash American Energy DOMINANCE, and Defend our always under siege Second Amendment. He is strongly supported by my good friend, Congressman Jim Jordan, and many other highly respected MAGA Warriors!
 
Matt Van Epps has my Complete and Total Endorsement to be the next Congressman from Tennessee's 7th Congressional District — HE WILL NEVER LET YOU DOWN!",VOTE TODAY It is my Great Honor to endorse America First Patriot Matt Van Epps who is running to represent the Great People of Tennessee's 7th Congressional District A West Point Graduate and Combat Decorated Army Helicopter Pilot Matt knows the WISDOM and COURAGE required to Defend our Country Support our Incredible Military Veterans and Ensure PEACE THROUGH STRENGTH In Congress Matt will work hard to Keep our now very Secure Border SECURE Stop Migrant Crime Grow our Economy Cut Taxes Promote MADE IN THE U S A Champion School Choice Unleash American Energy DOMINANCE and Defend our always under siege Second Amendment He is strongly supported by my good friend Congressman Jim Jordan and many other highly respected MAGA Warriors Matt Van Epps has my Complete and Total Endorsement to be the next Congressman from Tennessee's 7th Congressional District HE WILL NEVER LET YOU DOWN,0.9954,0.352,0.059,0.589
1975592215566237956,2025-10-07 16:01:03+00:00,https://x.com/trump_repost/status/1975592215566237956,trump_repost,"» Trump slams Democrats for 'shutting down' government, demands it reopen 'tonight' https://t.co/G0emxovTqM",Trump slams Democrats for 'shutting down' government demands it reopen 'tonight',0.0,0.0,0.0,1.0
1975592247132590540,2025-10-07 16:01:11+00:00,https://x.com/trump_repost/status/1975592247132590540,trump_repost,» Maine investigates claim that 250 unmarked ballots found in Amazon box https://t.co/Zx4VuQVddG,Maine investigates claim that 250 unmarked ballots found in Amazon box,0.1779,0.145,0.0,0.855
1975592298928087196,2025-10-07 16:01:23+00:00,https://x.com/trump_repost/status/1975592298928087196,trump_repost,» GENIUS: Trump's Intel Investment Skyrockets 50 Percent in One Month https://t.co/W7PPAdpK97,GENIUS Trump's Intel Investment Skyrockets 50 Percent in One Month,0.0,0.0,0.0,1.0
1975592342838223163,2025-10-07 16:01:33+00:00,https://x.com/trump_repost/status/1975592342838223163,trump_repost,» Trump Vows to Get Service Members 'Every Last Penny' During Shutdown https://t.co/bt9ZmRNqC5,Trump Vows to Get Service Members 'Every Last Penny' During Shutdown,0.0,0.0,0.0,1.0
1975592442453008535,2025-10-07 16:01:57+00:00,https://x.com/trump_repost/status/1975592442453008535,trump_repost,https://t.co/dJwD79wZk6,,0.0,0.0,0.0,0.0
1975592523000426905,2025-10-07 16:02:16+00:00,https://x.com/trump_repost/status/1975592523000426905,trump_repost,» Government shutdown is Democrats' political weapon against American families https://t.co/ry8iTiD9nz,Government shutdown is Democrats' political weapon against American families,-0.296,0.0,0.216,0.784
1975593376218230957,2025-10-07 16:05:40+00:00,https://x.com/trump_repost/status/1975593376218230957,trump_repost,"» SCHUMER SHUTDOWN: Trump, Republicans Expose Democrat Schemes to Give Taxpayer Benefits to Illegal Aliens https://t.co/xPqOTB20gp",SCHUMER SHUTDOWN Trump Republicans Expose Democrat Schemes to Give Taxpayer Benefits to Illegal Aliens,-0.3818,0.138,0.277,0.585
1975593524029710655,2025-10-07 16:06:15+00:00,https://x.com/trump_repost/status/1975593524029710655,trump_repost,https://t.co/nsKe3zuw0X,,0.0,0.0,0.0,0.0
1975599869198025111,2025-10-07 16:31:28+00:00,https://x.com/trump_repost/status/1975599869198025111,trump_repost,https://t.co/uKnAsHlFrh,,0.0,0.0,0.0,0.0
1975608611624919507,2025-10-07 17:06:12+00:00,https://x.com/trump_repost/status/1975608611624919507,trump_repost,https://t.co/lnOyGzhLKS,,0.0,0.0,0.0,0.0
1975735484833013979,2025-10-08 01:30:21+00:00,https://x.com/trump_repost/status/1975735484833013979,trump_repost,"Sanctimonious Richard ""Da Nang Dick"" Blumenthal, perhaps the biggest ""joke"" in the United States Senate, is at it again! ""Dick"" lied until the midpoint of his political career, convincing everyone, in particular the Fake News Media, that he was a great ""War Hero"" who lived on the precipice of death in the jungles of Vietnam. He would talk about his life in the military in almost every speech, in particular the death defying dangers he faced in his many years ""fight for freedom"" while in Vietnam. He stated that ""the battles were violent and long, but there was no going back"" - And then it happened, Blumenthal was found out to be a FRAUD. The soldiers in his so-called ""platoon"" came forward and said that they had no idea who this guy was. He was revealed, broke down and admitted, tears flowing from his eyes, that he LIED, a Whopper, one that lasted 20 year. This guy shouldn't even be in the U.S. Senate. It should be investigated, and Justice should be sought. Right now there is a Congressman sitting in prison for lying about his past during a campaign. Well, those lies were nothing compared to those of Richard ""Da Nang Dick"" Blumenthal, perhaps the greatest phony in the history of the United States Senate. He should be allowed to speak no longer!",Sanctimonious Richard Da Nang Dick Blumenthal perhaps the biggest joke in the United States Senate is at it again Dick lied until the midpoint of his political career convincing everyone in particular the Fake News Media that he was a great War Hero who lived on the precipice of death in the jungles of Vietnam He would talk about his life in the military in almost every speech in particular the death defying dangers he faced in his many years fight for freedom while in Vietnam He stated that the battles were violent and long but there was no going back And then it happened Blumenthal was found out to be a FRAUD The soldiers in his so called platoon came forward and said that they had no idea who this guy was He was revealed broke down and admitted tears flowing from his eyes that he LIED a Whopper one that lasted 20 year This guy shouldn't even be in the U S Senate It should be investigated and Justice should be sought Right now there is a Congressman sitting in prison for lying about his past during a campaign Well those lies were nothing compared to those of Richard Da Nang Dick Blumenthal perhaps the greatest phony in the history of the United States Senate He should be allowed to speak no longer,-0.9872,0.11,0.234,0.655
