event_id,event_day,symbol,car,ar_-1,ar_0,ar_+1,alpha,beta,resid_var,n_est
1973941506521379138,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973941700067537004,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973941700067537004,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973942755362783549,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973942755362783549,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973943112918766050,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973943112918766050,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973943209471717632,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973943209471717632,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973947906987340111,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973947906987340111,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973953994063294831,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973953994063294831,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973956359466143959,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973956359466143959,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1973956386364309947,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1973956386364309947,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974114989666615756,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1974114989666615756,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974133843503558856,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1974133843503558856,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974134089415602542,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1974134089415602542,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974140145466302750,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1974140145466302750,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974154038725030222,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1974154038725030222,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974161831095906702,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
1974161831095906702,2025-10-03,AAPL,0.0002035068909734261,0.006091169396524879,0.003695671793713322,-0.009583334299264775,-0.00031972870621179567,1.3021613929983247,0.00015999636935944478,100
1974175465410834764,2025-10-03,TSLA,-0.01663243346090152,-0.051162123560843376,-0.013002667386537912,0.047532357486479763,-0.0012969783891497652,2.2627459847894698,0.0008544924275179046,100
